x,y,z,qx,qy,qz,qw,J1,J2,J3,J4,J5,J6
-1.408713854048814773e-01,9.009540008294046609e-02,1.181766208664662976e-01,3.971729694956108864e-02,5.545658524169984060e-01,3.426162874805452341e-02,8.304850344536978124e-01,2.007878397671250426e+00,2.799017464079639694e+00,2.066302131244297513e+00,-2.754490169874243666e+00,1.320181502931018436e+00,1.745776452346611940e+00
-1.552752665103351026e-01,3.530727192160402206e-01,-2.078650449528326449e-01,8.185879125235021592e-01,-4.811628509022932154e-01,-1.308812882922712750e-01,-2.850723219762814065e-01,2.675054746579036191e+00,1.986244230186850146e+00,-5.114107359096724537e-01,6.479219674214489189e-01,-5.592646858452470227e-01,8.645766059892343591e-01
1.872199076435446252e-02,-9.020055078102871826e-02,6.723180463118760830e-01,1.203716056802862228e-01,5.915421990284492892e-01,-3.191357748957405205e-01,7.305757048357356398e-01,9.648510976434288011e-02,3.242983777230827869e-01,-2.325468132212458627e+00,9.938440069000646915e-01,1.522510563810484996e+00,1.731489274754121510e+00
-3.177664840293600301e-01,2.638515792233968593e-01,3.333803973567328605e-01,4.293926641709866487e-02,1.575617410489126569e-01,9.346645440613567946e-01,-3.158048562510926138e-01,-8.843661338014339179e-01,-1.654238837917998639e+00,-7.467356683289523289e-01,4.055377205744141733e-01,6.431691132482493245e-01,-5.362617956095139249e-01
-1.491882382526358852e-01,-3.086440212531652572e-01,-3.206801415760817675e-01,-2.810249339604448671e-01,8.920368016197632866e-01,-8.028600909697636290e-02,-3.447455406409072332e-01,3.815190252943159166e-01,2.692998002728293372e+00,-1.712928041446807104e+00,-1.616887172463791211e+00,4.157740269932483912e-01,4.965440248804515733e-01
1.267097593328394556e-01,2.050028407567339728e-01,7.011915636768329962e-01,-3.366775178649524247e-01,6.438511456385917486e-02,1.983067634802672674e-01,9.182468260467199217e-01,-2.554139152411205593e+00,1.942807417394085689e-01,-1.318470441966192119e+00,-1.945379236169068271e+00,-4.083584544775016312e-01,2.869214842374558039e+00
3.117877854366296608e-01,3.130826639335971273e-01,1.488733392410371559e-01,-4.044666939484873880e-01,2.009052538662390308e-01,2.144140400042426620e-01,8.660660436158331699e-01,8.429389907576707586e-01,-2.024339032893854196e+00,-7.086113979844994581e-01,2.112487881711882842e+00,-5.823632674608711923e-01,2.053563172356989597e+00
-4.610386629906360612e-01,6.978400505113722951e-02,9.260436644075185908e-02,-6.023119925703168676e-01,7.168254232210767851e-01,-2.939421307486148049e-01,-1.923008060327968394e-01,1.761100126752872974e+00,2.239928446369043868e+00,-2.936921945079312035e+00,-2.192516720054993762e+00,-2.261738653264752763e+00,6.177612723288694596e-01
1.897565131396943827e-01,1.144568552319306931e-03,9.124974480207474758e-02,4.284190760184707347e-01,2.567087075309937294e-01,8.659615766489540123e-01,2.585116146142836177e-02,1.716197960758997887e+00,-2.793921428166144416e+00,6.552383474091278970e-01,1.041010095745328101e+00,-6.575802100188097299e-01,4.350385309522870614e-01
-3.762483560153400547e-02,-1.043141442292042920e-01,1.371362614121737766e-01,6.221138496958975722e-02,1.058346334818814766e-01,9.572332835216023073e-01,2.619794168524949285e-01,3.241828065560357075e-01,2.862539191772380143e+00,1.721675256677507093e+00,-8.853686783655358994e-01,-1.442787869566757308e-01,6.824533859314261264e-01
-2.531455259770720168e-01,1.001148846885755866e-01,1.223154006862326171e-01,1.088960023983139708e-01,4.844386864463163800e-01,1.502835514817825735e-01,8.549126703294652740e-01,1.887120513894553930e+00,1.044189146020454650e+00,6.259528400261356040e-01,-2.556770243201249571e-01,2.006456377311991446e+00,-1.146587123670559594e+00
-1.649521614401212866e-01,3.677704000620074520e-01,6.082925189129290144e-01,-3.278675311809386983e-01,4.633627603222476021e-01,8.232402732590280436e-01,-8.560772644149247310e-03,2.722122429373007080e+00,7.618474722403694166e-01,-1.912372157100061587e+00,2.711538274402824911e-01,7.983765742684356681e-01,2.418993949844012725e+00
-6.033800461898431583e-03,-3.431730556279419253e-04,-2.014058961440264306e-01,5.550477404425213646e-01,3.769305923991803087e-01,-9.286248840765752577e-02,7.356778456566386293e-01,-4.369072984889008637e-01,2.814626361025645451e+00,-7.169231989729096810e-02,-1.147559370838910908e-01,-2.840983558989072399e+00,2.313219620053603265e+00
1.874320168074691262e-01,-3.148270456859341704e-01,3.461678432730588284e-01,7.290635516756369672e-01,-3.390741850727832518e-01,-4.010116377527126463e-01,-4.389586552537969033e-01,2.644186459360680530e+00,-9.400864454509116896e-01,-2.163101282752064147e+00,-2.522641538161136676e+00,2.820873612225567761e+00,-1.314530939440006430e+00
8.142408862362775224e-02,-4.252998402773626452e-02,-3.160410306475021636e-01,9.125370332489731728e-01,-2.777212193938827789e-01,1.130094611013516132e-01,-2.781653266478762432e-01,-9.091020606434341289e-01,-2.746940429737812828e+00,-2.662850281924786344e+00,8.356620769158613626e-01,8.820959760942721495e-01,-2.249961025593589348e+00
3.698088896966193473e-01,2.640168382121995116e-01,2.037678257318903396e-03,-2.650925294740945626e-01,9.140400621692371663e-01,-2.151374667337263222e-02,3.062578558514994498e-01,9.450016683472588497e-01,-2.025516999641578053e+00,-1.118326507222807464e+00,-2.821653146059102113e-01,-1.004023870222047643e+00,-1.426592648740510949e+00
3.553309321562082845e-02,4.463494731444450289e-03,2.115559262208783764e-01,-8.692543844543999809e-02,8.741303259997716957e-01,-1.093171306199718779e-01,4.651772847760487495e-01,1.034385625260532571e+00,-1.265829460959780217e+00,1.389753200347589868e+00,-2.444091775402519318e+00,-2.197915799364811740e+00,2.102961973717819788e+00
-8.590170981111966420e-02,5.641719916092539922e-02,2.570616145969563116e-01,-1.324103928803632355e-02,-1.715833277940808921e-01,5.171793260131600789e-01,8.383969115199884081e-01,-7.916999367428703138e-01,-4.803982184578741155e-01,2.139774031651360708e+00,2.099280526329738272e+00,-2.759152574769870192e+00,-7.138080628256489035e-01
6.935328515165681273e-02,2.555786989325904979e-01,8.715931866905007874e-02,-3.049295665874948713e-01,1.836638739933632580e-01,9.054157999355826325e-01,2.313174659153997004e-01,-2.810772056173610700e+00,1.296078108617192193e+00,7.692319974133967619e-01,-1.726637136079610446e+00,-2.494303480801215667e+00,1.080757722627415873e+00
2.557420793711266335e-02,3.301310179696514968e-02,7.650972085146480473e-02,-1.156496006729879067e-01,4.498627030525294557e-01,4.356293900121518958e-01,7.710225371700176744e-01,9.353317115383488201e-01,-1.865918800077851492e+00,1.991379583476240001e+00,2.276429889259179440e-01,-2.647541329171380742e+00,-1.032499853075378393e+00
2.421044668998183769e-01,8.888193419656982563e-02,4.276532609681945041e-01,6.515286239188574635e-01,7.353637531015215778e-01,1.684424162199308350e-01,-7.986084933706043276e-02,1.295583868795512572e+00,-1.325404516889531648e+00,-3.242494366744144152e-01,8.620233179165861515e-01,-2.719758373146949015e+00,1.003732310516284087e+00
-1.214827815393709903e-01,2.071501945317666682e-01,1.549692123005401156e-01,-2.029808381263984440e-01,9.628986457843748958e-01,2.232808798432327387e-03,1.778201109688994086e-01,2.526782121342076692e+00,2.250469558939498960e+00,2.204784770526492466e+00,7.201004269612103492e-01,-2.629540461496680415e+00,-2.265722205196033734e+00
-1.654211037740684898e-01,-4.689981330889891886e-01,3.696239958546870819e-01,6.791323146478536188e-01,6.245263689673613561e-01,3.813058183895095543e-01,5.789634295703720984e-02,3.590554201377491594e-01,8.912518481586850783e-01,-1.058140365279723438e+00,-2.536118618475515341e+00,-2.329968570612655832e+00,-1.556458623595922797e+00
2.456056795373828261e-01,-2.398693834710992345e-01,3.037791210049449186e-01,-3.895309931241118795e-01,1.274983523823707277e-01,8.874112192862252391e-01,-2.109765470863043113e-01,-8.694361615845429547e-01,5.073214572731012950e-01,2.932991335974355351e-01,1.513096716282120724e+00,-2.692408974794131993e+00,9.270900849456245041e-01
-1.144955553034801010e-01,1.461260385456628619e-01,4.954387067610809825e-01,-1.592863257305755509e-01,8.260562125021918278e-02,4.502093830165215249e-01,8.747089168500582490e-01,2.385466227673941120e+00,1.109827584209260642e+00,2.781073055975829433e+00,2.866023651041774478e+00,-1.104285457676521531e+00,-2.787412169703348486e+00
1.299140426654022129e-01,-6.635543859061243666e-02,3.715663237612607528e-01,7.798772788068871753e-01,5.146948826317357950e-01,2.976761607072979654e-01,1.956259470009853174e-01,2.202450088013005569e+00,-1.431780638150301987e+00,4.081351294150277198e-01,1.395208978170392022e+00,-2.729783098694240628e+00,1.284125108958802386e+00
1.684557619506795445e-01,-2.901163423857977194e-02,3.035637902716392666e-01,4.114173006290337553e-01,4.877705633858849255e-01,-4.228439930098539801e-01,6.434428022853461160e-01,-1.676446786002198319e+00,1.413842439791315186e+00,2.088144755434727884e+00,-1.330471005755216263e+00,1.672897410534566198e+00,5.092065769289466637e-01
1.089486383196648644e-01,-1.854902544652533847e-01,4.628473245884973664e-01,-4.421106655878107028e-01,3.691244162154084241e-01,-5.549213700534119109e-01,6.002895949332971437e-01,-3.897310032850613837e-01,1.199442775665005456e+00,2.801340943430758124e+00,1.153224360961935702e+00,1.474299132578175353e+00,6.361365580373772310e-01
-5.166642288958429863e-02,-2.804713466609076167e-01,3.864804485178716664e-01,7.690840619168208825e-01,-3.124003685333552327e-01,4.501042681970236492e-01,3.291228694523821718e-01,-2.833539268527830224e+00,-1.537080440913698665e+00,-1.128093217124845893e-01,8.391304843539257874e-01,-1.906414997618924634e+00,1.261706084275084905e+00
1.698003209609465214e-01,-2.715474193714745854e-01,-3.031396934811220190e-01,6.569340406583061842e-01,-6.137092187690781353e-01,1.078133475120207768e-01,4.244701910858430516e-01,-6.740133292004544252e-01,2.875643406660760348e+00,-2.115730353641412265e+00,-1.253774817888716919e+00,8.713351868775216502e-01,-6.472297903158175103e-02
3.761492509056075240e-01,3.342531155489005812e-01,3.972847200313231464e-01,5.483471692652933660e-01,4.964873956733383276e-01,6.713731087033879552e-01,-4.553895921291750692e-02,-2.305627396831007037e+00,6.164062928748705872e-01,-5.377860867060828554e-01,-1.801841846616607290e+00,-7.026245011514831162e-02,-4.429820207437100699e-01
-4.746564838513656071e-04,-1.165070577299079368e-02,1.089336174362840748e-01,9.274882659829072895e-02,1.752713248194498197e-01,7.083614807558736848e-01,6.774227855940645471e-01,4.403074862665476985e-01,2.973961421167388153e+00,1.305742386665690091e+00,-2.040622710283735319e+00,-3.210934301326311413e-01,1.017205906907720170e+00
-2.583443877479020268e-01,3.500919631330262627e-02,3.173283698072906223e-01,2.468973794610076766e-01,9.854579973941673954e-02,5.681874662889641048e-01,7.787768695339722935e-01,1.711509394399412187e+00,1.897597221425737501e+00,2.479914637360866259e+00,2.223541320275220556e+00,2.662229370765887282e-01,-2.356563812285293658e+00
-2.753301960371070667e-01,8.786468506208008206e-03,-1.138814867609238835e-01,3.893655246698045080e-01,7.380825415711699256e-01,-2.679218378237483988e-01,-4.815044536072288217e-01,-1.500851395031324031e+00,-1.718610079771013099e+00,-2.992644245387212187e+00,-9.231676808800992617e-02,1.166057445373613888e+00,2.564091591673580695e+00
2.294548692153369207e-01,2.917761137889084422e-01,4.703877915957610512e-01,1.396935392514625229e-01,8.896217895178818447e-01,4.151925254875591387e-01,-1.291276635181815291e-01,7.530611489427387895e-01,-8.626947097188564229e-01,-1.667756053393077309e+00,6.603679884608695261e-01,-1.528351671208061813e+00,-2.392084024372831408e-01
-3.954911817197240831e-01,-1.906614067127467838e-01,2.284418013535819969e-01,-8.848898741486142805e-02,3.021424478827144933e-01,5.208327949237891996e-01,7.934814679786846847e-01,-2.026320600295334895e+00,-1.462127182149198346e+00,-1.712164251270615889e+00,-2.846249960543937529e+00,-2.182157295633159855e+00,-7.664610822089805708e-01
-1.673270876669780138e-01,1.396928358018723060e-01,1.633239499047566823e-01,-1.660278205114970873e-01,1.675206121221008426e-01,9.371642219917312167e-01,2.570891447515282202e-01,-8.734364498443989433e-01,-2.519548192607276249e+00,5.479459373352764118e-01,-1.280787587750747747e+00,-1.694471989727861505e-01,-9.492259659953550255e-02
2.744343325073370643e-01,-5.336827745175427157e-03,-1.550119487131375595e-01,-2.240218969485958250e-02,2.291659065018107622e-01,9.595583762596477939e-01,1.619532393749121557e-01,1.682766387820794129e+00,-2.089732410692023201e+00,-2.286474545127032520e+00,2.124892790955946964e+00,-2.587076174784565641e+00,-2.729886651997178060e+00
-9.158452099466592167e-03,6.448216750505712802e-03,5.730729777617193238e-02,7.276201913865334436e-01,-3.034116186439781426e-01,-6.115164731748183868e-01,6.751184928809030039e-02,-1.649405153955730396e+00,-2.223117061371753689e+00,1.842800270991232559e+00,-1.259813043193135362e+00,-2.770663494328656995e+00,-2.212251491876211951e+00
2.612022659742699870e-01,-2.835154591483965425e-01,-1.699471776334015860e-01,5.164659436305084617e-01,6.013803058212485730e-01,-2.395917710647025856e-01,5.605358508412024987e-01,2.384992514186188295e+00,-2.210998676301872301e+00,-1.651761138567571230e+00,-2.541966933898421654e+00,-5.293730355940069465e-01,1.422459827907214702e+00
1.807152188462314846e-01,3.994041745008757860e-01,3.079662438814112502e-01,-4.882336065756635868e-02,8.739819451498098690e-01,-1.328004412462384931e-01,4.649041641145633119e-01,3.624408696421408393e-01,-1.134693758725538348e+00,-1.866326438148651290e+00,2.146274079431557347e+00,1.528433734805831890e+00,2.613999676003733619e+00
5.016610531080902685e-02,4.249645267848316255e-02,3.359325579390389227e-01,6.906515823435734891e-01,4.781486941201827934e-01,5.425625976027615982e-01,-2.140094073557212071e-04,9.877680957628367509e-01,3.518157217972479600e-01,2.307304900843203832e+00,2.798811707257168990e+00,-6.215807142251916773e-02,-1.843220940745383229e+00
1.332103182045093204e-01,2.440991878624034772e-01,3.193343403470971231e-01,-1.367320780007045544e-01,-2.632126668164389005e-01,9.325164897487748794e-01,2.060010369381934103e-01,-2.650196885931872082e+00,1.907896060528378790e+00,2.572343871385223579e+00,2.823253059989338176e+00,3.776082397589295425e-01,3.891339074965309841e-01
5.521357490582774474e-01,1.714519528627604372e-01,1.970730521394903345e-01,1.118985268102847819e-01,5.190559755830626010e-01,-6.098451017189744361e-01,5.883439179753437998e-01,-1.946853693929741169e+00,1.306970310493920095e+00,-9.865756824025182503e-01,1.087777997081374792e+00,-1.556020884110943081e+00,-2.257771515882112112e-01
-4.250028942071558402e-02,2.326748686650905590e-02,1.623054997664522547e-01,-4.969896535898196688e-01,5.686662039036322232e-03,6.022816270490308765e-01,6.246805486156088438e-01,-1.315360927858546747e+00,-1.657541905750265832e+00,1.665557821871690436e+00,2.400142917156121491e+00,2.396468325517309594e+00,-1.207907325828179168e-01
7.775196837232488389e-02,1.864750416361743435e-01,3.171181124732393442e-01,9.655176673401666410e-01,-1.915745558613631272e-01,-3.568991503065538644e-04,-1.762801640103661971e-01,-2.768657060303461037e+00,-2.283262855186780627e-01,7.517693142451373767e-01,9.606184895307245952e-02,7.004357188668288714e-01,-4.382277225930852893e-02
1.356498502225605141e-01,1.305023129407167359e-01,6.367620300398835198e-01,1.077257720444981665e-01,6.622500580074363041e-01,7.286020274806518371e-01,-1.376920631614201307e-01,1.032782234922284381e+00,-6.375618763333474881e-01,-1.141387606876258287e+00,1.085976839067277488e+00,-1.371153272819429336e+00,1.632184560374816407e-01
-5.841935885859954325e-02,1.632630960162139225e-02,-1.414313395725523836e-01,8.599194657817809118e-01,-3.325904503372650867e-01,3.717315396520428084e-01,1.083409762830008921e-01,1.887147752298443670e+00,-2.453836142139115495e+00,2.665771648796598114e+00,2.777769911980181305e-01,2.107888077454060038e+00,2.041148548381514161e+00
-1.855211734190380379e-02,1.445774373537099533e-02,1.786078414106502255e-01,-7.907880146949072819e-02,-7.488501137605335645e-01,-2.211244065016766125e-01,6.197370790329289614e-01,2.134484344352034491e+00,-1.370195788580208074e+00,1.580337008955914335e+00,-9.955157204894895528e-01,-1.368379861202448922e-01,-8.326817439665727960e-01
5.328423321848785310e-02,7.676721295004326762e-02,8.591462536915754622e-02,5.264055864821296504e-01,-2.073168081267604268e-01,8.003958746556314452e-01,1.982002609049352548e-01,-2.990887795785096337e+00,2.227058572473213260e+00,1.318412766989998985e+00,1.767183329940058556e+00,-1.014740933287405111e+00,3.915480402230424595e-01
-3.576288264131481653e-02,4.427791456579410062e-02,4.454930929031978848e-01,7.916821755874874356e-01,-4.828683127215261939e-01,-3.682376827305222089e-01,-6.692185326023848690e-02,-2.777423610114881924e-01,-1.022793488152396124e+00,3.055546140058260640e-01,-1.170789471975097085e+00,2.725837359049249287e+00,-2.769358586130941990e+00
